Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),,,,,Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Sleep duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
10/28/21,152,2398.04172,7895.016087,42,42,,,,,,,,1.875327409,27.0304966,0.029227447,12711,,,,,,11047562,,,,,
10/29/21,61,2036.826036,3107.314182,,,,,,,,,,0.750008906,4.298366547,0.057475507,4849,,,,,,5330781,,,,,
10/30/21,12,1841.762899,958.1417682,,,,,,,,,,0.654715932,3.591069937,0.253579199,2181,,,,,,2243613,,,,,
10/31/21,47,1970.242523,3029.466244,22,22,,,,,,,,0.951139517,1.561977625,0.253579199,4507,,,,,,4276996,,,,,
11/1/21,58,2024.716437,2675.441349,9,9,,,,,,,,0.590212045,3.376235485,0.129623041,4528,,,,,,5139127,,,,,
11/2/21,159,2278.305978,8961.627438,66,66,,,,,,,,0.6534495,9.086413383,0.060655911,14204,,,,,,9152562,,,,,
11/3/21,176,2419.548536,9814.158419,55,55,,,,,,,,0.522917201,9.316657066,0.089661896,14896,,,,,,11387938,,,,,
11/4/21,170,2381.79766,8934.947322,59,59,,,,,,,,0.591561738,2.968071699,0.048301008,14474,,,,,,10790474,,,,,
11/5/21,82,2086.884672,5352.086814,37,37,,,,,,,,0.771544943,11.01549721,0.051702127,7383,,,,,,5959123,69918,,,,
11/6/21,32,1779.382724,1246.700015,2,2,,,,,,,,0.567846783,1.50921309,0.34578982,2063,,,,,,1256354,,,,,
11/7/21,134,2260.668244,8782.155692,55,55,,,,,,,,0.888519174,4.43381834,0.057202753,11530,,,,,,7752373,,,,,
11/8/21,151,2223.165931,9457.493953,44,44,,,,,,,,0.649780276,4.355634689,0.050903,12722,,,,,,8279891,,,,,
11/9/21,149,2277.220166,8959.240321,52,52,,,,,,,,0.711422837,3.13911128,0.09545657,12925,,,,,,9135378,,,,,
11/10/21,147,2276.737963,9237.547173,69,69,,,,,,,,0.856874898,4.2296381,0.00905664,13237,,,,,,9127750,,,,,
11/11/21,118,2128.386455,6058.01807,25,25,,,,,,,,0.633579996,2.685407162,0.022940075,9380,,,,,,6609502,72322,,,,
11/12/21,69,2036.889937,4386.199274,23,23,,,,,,,,0.587255337,3.79766798,0.250233531,6452,,,,,,5331792,,,,,
11/13/21,32,1926.407569,1717.619897,1,1,,,,,,,,0.539570006,9.771165848,0.253579199,3013,,,,,,3583241,,,,,
11/14/21,22,1782.143133,1107.051353,,,,,,,,,,0.403961506,2.430000067,0.253579199,2097,,,,,,1300041,,,,,
11/15/21,105,2070.839685,4860.333444,16,16,,,,,,,,0.686151977,1.695330381,0.268085748,7369,,,,,,5868385,,,,,
11/16/21,135,2226.037686,7695.633927,39,39,,,,,,,,0.653360784,3.272860765,0.026167911,11426,,,,,,8325336,,,,,
11/17/21,125,2141.855224,8073.70498,59,59,,,,,,,,0.707435354,3.43343091,0.065296352,11216,,,,,,6993024,,,,,
11/18/21,134,2210.355486,8227.504758,46,46,,,,,,,,0.687447553,3.63163352,0.067494042,11811,,,,,,8077143,,,,,
11/19/21,58,1925.511626,3030.95046,17,16,,,,,,,,0.623784082,2.394502878,0.083591111,4770,,,,,,3569064,,,,,
11/20/21,8,1745.863639,401.5322626,,,,,,,,,,0.562429586,1.875994802,0.262314677,1066,,,,,,725864,,,,,
11/21/21,9,1791.882329,615.1140223,,,,,,,,,,0.330696351,1.294353724,0.253579199,1595,,,,,,1454178,,,,,
11/22/21,49,1864.343342,2646.715145,9,9,,,,,,,,0.969319614,3.640415192,0.253579199,3874,,,,,,2600897,,,,,
11/23/21,157,2349.892179,9022.739185,40,40,,,,,,,,0.684317383,4.865014553,0.060781989,12382,,,,,,10285524,,,,,
11/24/21,8,1768.773249,391.2546243,,,,,,,,,,0.405475039,1.342776895,0.299684495,894,,,,,,1088442,,,,,
11/25/21,13,1806.257695,507.9493876,,,,,,,,,,0.474250125,1.80150795,0.311210841,1129,,,,,,1681689,,,,,
11/26/21,22,1777.85754,899.25579,,,,,,,,,,0.365148772,1.307267189,0.253579199,1787,,,,,,1232215,,,,,
11/27/21,14,1735.237862,574.0422819,,,,,,,,,,0.528472762,15.25993061,0.24613364,1290,,,,,,557696,,,,,
11/28/21,15,1748.638946,760.9403319,3,3,,,,,,,,0.350674342,1.481313586,0.276631832,1594,,,,,,769787,,,,,
11/29/21,51,1909.791868,2818.68787,15,15,,,,,,,,0.438967632,2.633232117,0.005592584,4168,,,,,,2654889,292234,,,,
11/30/21,164,2358.805901,9674.171362,52,52,,,,,,,,0.700848121,4.221144676,0.03112651,14004,,,,,,10426594,,,,,
12/1/21,147,2242.249856,9239.738931,56,56,,,,,,,,0.601030303,4.201536179,0.025314286,13163,,,,,,8581921,,,,,
12/2/21,140,2265.142342,8075.308604,44,44,,,,,,,,0.643073067,3.631602526,0.045293994,11544,,,,,,8944228,,,,,
12/3/21,82,2016.758879,4532.637659,14,14,,,,,,,,0.53749117,3.448720217,0.03156063,7116,,,,,,5013187,,,,,
12/4/21,17,1801.511947,661.1175026,,,,,,,,,,0.589668089,4.880708694,0.253579199,1676,,,,,,1606581,,,,,
12/5/21,45,2041.126639,2491.531705,17,17,,,,,,,,0.587803349,1.893752933,0.256045192,4572,,,,,,5398842,,,,,
12/6/21,38,1862.22336,2631.838971,22,22,,,,,,,,0.695653315,4.222798824,0.044608559,3942,,,,,,2567430,,,,,
12/7/21,,1486.494953,,,,,,,,,,,,,,61,,,,,,,,,,,
12/12/21,,1699.999682,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/21,,1647.216399,,,,,,,,,,,,,,5,,,,,,,,,,,
12/14/21,,1699.999737,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/21,,1699.999863,,,,,,,,,,,,,,4,,,,,,,,,,,
12/16/21,,1323.512281,,,,,,,,,,,,,,22,,,,,,,,,,,
12/18/21,,1699.99981,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/21,,382.0925648,,,,,,,,,,,,,,46,,,,,,71027,,,,,
12/20/21,,1699.99981,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/21,,1290.498471,,,,,,,,,,,,,,8,,,,,,,,,,,
12/24/21,,1699.99981,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/21,,1699.999808,,,,,,,,,,,,,,4,,,,,,,,,,,
12/26/21,,1699.9998,,,,,,,,,,,,,,37,,,,,,,,,,,
12/27/21,,1699.999831,6.5806036,,,,,,,,,,,,,75,,,,,,,,,,,
12/28/21,,1704.590206,,,,,,,,,,,0.974276602,0.974276602,0.974276602,55,,,,,,72650,,,,,
12/29/21,1,1699.99981,56.4062562,,,,,,,,,,0.422258525,0.499443471,0.265105546,126,,,,,,,,,,,
12/30/21,,1704.620286,3.231873035,,,,,,,,,,0.664006829,0.664006829,0.664006829,38,,,,,,73126,,,,,
12/31/21,,1764.025338,13.83159447,,,,,,,,,,0.938495228,1.037348866,0.424013793,65,,,,,,1013299,,,,,
1/1/22,,1704.765824,14.62757111,,,,,,,,,,2.024527625,3.094620228,0.555732608,53,,,,,,75430,,,,,
1/2/22,,1699.999816,,,,,,,,,,,,,,2,,,,,,,,,,,
1/3/22,1,1704.486018,44.26110077,,,,,,,,,,0.334263489,0.34578982,0.322737157,94,,,,,,71000,,,,,
1/4/22,4,1425.358772,368.3942177,,,,,,,,,,0.965323726,1.667753696,0.026110763,719,,,,,,956735,,,,,
1/5/22,12,,1866.749985,,,,,,,,,,0.461911637,2.987847328,0.038696095,2604,,,,,,,,,,,
1/6/22,9,,1545.809997,,,,,,,,,,0.927074412,2.71128583,0.03191958,2149,,,,,,,,,,,
1/7/22,29,,2386.084614,,,,,,,,,,0.658335249,2.676938772,0.03272083,3406,,,,,,,,,,,
1/8/22,3,,1533.217028,,,,,,,,,,0.574297984,2.677084684,0.017859627,2253,,,,,,,,,,,
1/9/22,19,1699.999904,1419.100671,,,,,,,,,,0.86289852,3.287420988,0.025864018,2001,,,,,,,,,,,
1/10/22,249,1753.915146,16261.56958,28,28,,,,,,,,0.945677087,3.406005144,0.030739665,20357,,,,,,853291,,,,,
1/11/22,93,1736.912394,6966.485086,19,19,,,,,,,,0.888256965,3.087547302,0.009256586,8940,,,,,,584196,,,,,
1/12/22,112,1725.035751,7877.941586,24,24,,,,,,,,0.81315585,2.877439499,0.032016519,10237,,,,,,396230,,,,,
1/13/22,103,1728.568745,6958.618493,27,27,,,,,,,,,,,9111,,,,,,452146,,,,,
1/14/22,14,1377.93622,1948.145035,,,,,,,,,,,,,2698,,,,,,86362,,,,,
1/15/22,4,1699.999915,1022.407941,,,,,,,,,,0.591191486,0.836593151,0.34578982,1534,,,,,,,,,,,
1/16/22,66,1813.580483,4765.682696,18,18,,,,,,,,,,,6747,,,,,,1797583,,,,,
1/17/22,6,1742.397446,1162.775023,,,,,,,,,,0.542912019,0.628722131,0.253579199,1723,,,,,,671006,,,,,
1/18/22,121,1737.910942,7452.071461,18,18,,,,,,,,0.366432428,0.366432428,0.366432428,9530,,,,,,600000,,,,,
1/19/22,212,1777.6712,13593.92844,9,9,,,,,,,,,,,17964,,,,,,1229267,,,,,
1/20/22,88,1733.059744,6167.982022,8,8,,,,,,,,,,,8677,,,,,,523224,,,,,
1/21/22,149,1838.762055,10536.7793,33,33,,,,,,,,0.478161395,0.610532939,0.34578985,13353,,,,,,2189071,,,,,
1/22/22,174,1120.815827,12717.75324,48,48,,,,,,,,,,,16153,,,,,,1869060,,,,,
1/23/22,18,1699.999656,1566.477603,,,,,,,,,,0.399873052,1.014029741,0.026515083,2189,,,,,,,,,,,
1/24/22,165,1828.520552,10067.07671,37,37,,,,,,,,0.527948225,1.435403228,0.015487071,13275,,,,,,2034034,,,,,
1/25/22,88,1785.393345,6570.565606,9,9,,,,,,,,0.486554354,1.317213297,0.029100941,8709,,,,,,1351482,,,,,
1/26/22,128,1061.651102,9712.585152,35,35,,,,,,,,0.562096322,1.426334977,0.040018007,12916,,,,,,1173690,,,,,
1/27/22,120,1699.999756,8517.360995,18,18,,,,,,,,0.501097099,1.378716946,0.047288064,11239,,,,,,,,,,,
1/28/22,160,784.856766,10352.60862,37,37,,,,,,,,0.59494158,1.410713553,0.017522398,13587,,,,,,342858,,,,,
1/29/22,5,1699.999717,2113.530001,,,,,,,,,,0.279300642,1.264571071,0.022018535,3038,,,,,,,,,,,
1/30/22,55,1887.255253,4332.978312,29,29,,,,,,,,0.160106603,1.211557865,0.010094409,6540,,,,,,1798003,,,,,
1/31/22,152,1797.903454,10179.99608,40,40,,,,,,,,0.76020197,1.923202038,0.020028833,13076,,,,,,1549472,,,,,
2/1/22,108,1786.948627,7127.581007,17,17,,,,,,,,0.51425102,1.483367562,0.030286068,9295,,,,,,1376094,,,,,
2/2/22,192,1774.62711,11735.88333,12,12,,,,,,,,0.713207222,1.609185696,0.042427741,15092,,,,,,1181089,,,,,
2/3/22,3,1699.999811,498.7800043,,,,,,,,,,0.536414596,1.200353742,0.098759159,739,,,,,,,,,,,
2/4/22,205,1095.97509,14814.98623,50,50,,,,,,,,0.525961633,1.520350337,0.033128764,19478,,,,,,2090495,,,,,
2/5/22,108,,9850.181558,39,39,,,,,,,,0.617615468,1.999379873,0.025151109,12449,,,,,,,,,,,
2/6/22,20,1699.999784,2583.81002,,,,,,,,,,0.393142057,1.208989024,0.017145196,3815,,,,,,,,,,,
2/7/22,136,1395.315421,10832.44087,51,51,,,,,,,,0.669084173,1.486149311,0.002979335,13649,,,,,,2694911,,,,,
2/8/22,208,1699.999949,12941.94177,38,38,,,,,,,,0.469187402,1.692203999,0.015459299,16130,,,,,,,,,,,
2/9/22,255,1137.062589,16893.42637,77,77,,,,,,,,0.653209884,1.558180928,0.040371045,21775,,,,,,2395181,,,,,
2/10/22,29,1699.999773,3043.465352,9,9,,,,,,,,0.270133485,1.469440579,0.030213492,4000,,,,,,,,,,,
2/11/22,154,1033.582781,10033.65099,38,38,,,,,,,,0.474738185,1.271863937,0.039021216,14103,,,,,,2519698,,,,,
2/12/22,,1699.999771,596.2400074,,,,,,,,,,0.394947331,1.338594198,0.020671023,879,,,,,,,,,,,
2/13/22,18,1699.999771,1236.580013,,,,,,,,,,0.738928277,6.140498638,0.042224549,1775,,,,,,,,,,,
2/14/22,168,1797.724899,12061.06435,51,51,,,,,,,,0.824907042,3.543325663,0.034856405,16014,,,,,,1546646,,,,,
2/15/22,122,1708.02526,8280.813614,23,23,,,,,,,,1.480998594,5.248858452,0.068417333,10169,,,,,,127017,,,,,
2/16/22,121,1751.838908,9519.955832,32,32,,,,,,,,0.847869763,3.242549896,0.031466305,12220,,,,,,820430,,,,,
2/17/22,20,1699.999792,1072.429991,,,,,,,,,,0.355139764,0.896636426,0.043326467,1558,,,,,,,,,,,
2/18/22,334,1538.032107,21933.40639,73,73,,,,,,,,0.97159962,3.574454069,0.034222726,27685,,,,,,1447658,,,,,
2/19/22,18,,1771.261213,,,,,,,,,,0.382949918,4.034574986,0.02940096,2631,,,,,,,,,,,
2/20/22,6,1699.999859,948.2087733,,,,,,,,,,1.494924901,4.150193691,0.029599756,1406,,,,,,,,,,,
2/21/22,232,1802.700795,15421.20703,55,55,,,,,,,,0.840675227,2.205361128,0.022854103,20228,,,,,,1625398,,,,,
2/22/22,10,1508.776066,1160.890013,,,,,,,,,,0.94433895,3.853820801,0.026407134,1657,,,,,,,,,,,
